participant_uid,participant_index,trial_number,pattern_id,success,solution_sequence_ops,solution_sequence_ops_json,solution_sequence_steps_json,solution_sequence_symbolic_json,solution_sequence_symbolic_str,solution_signature,steps_count,time_spent_sec
P_1769034954030_bxiykamr2,28,8,8,0,add -> reflect_h -> invert -> add -> subtract,"[""add"",""reflect_h"",""invert"",""add"",""subtract""]","[""add"",""reflect_h"",""invert"",""add"",""subtract""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = invert(square)"",""W4 = add(tri, tri)"",""W5 = subtract(tri, W3)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = invert(square) ; W4 = add(tri, tri) ; W5 = subtract(tri, W3)",add|reflect_h|invert|add|subtract,5,72.441
P_1769034954030_bxiykamr2,28,9,9,0,add,"[""add""]","[""add""]","[""W1 = add(square, square)""]","W1 = add(square, square)",add,1,128.406
P_1769034954030_bxiykamr2,28,10,10,0,invert -> add -> reflect_h -> add -> subtract,"[""invert"",""add"",""reflect_h"",""add"",""subtract""]","[""invert"",""add"",""reflect_h"",""add"",""subtract""]","[""W1 = invert(square)"",""W2 = add(diag, diag)"",""W3 = reflect_h(diag)"",""W4 = add(W3, diag)"",""W5 = subtract(W1, W4)""]","W1 = invert(square) ; W2 = add(diag, diag) ; W3 = reflect_h(diag) ; W4 = add(W3, diag) ; W5 = subtract(W1, W4)",invert|add|reflect_h|add|subtract,5,164.816
P_1769034954030_bxiykamr2,28,11,11,1,invert -> add -> add -> add -> reflect_h -> reflect_v -> add -> reflect_h -> subtract -> subtract -> subtract -> add -> add,"[""invert"",""add"",""add"",""add"",""reflect_h"",""reflect_v"",""add"",""reflect_h"",""subtract"",""subtract"",""subtract"",""add"",""add""]","[""invert"",""add"",""add"",""add"",""reflect_h"",""reflect_v"",""add"",""reflect_h"",""subtract"",""subtract"",""subtract"",""add"",""add""]","[""W1 = invert(square)"",""W2 = add(square, square)"",""W3 = add(W1, square)"",""W4 = add(line_v, line_h)"",""W5 = reflect_h(line_h)"",""W6 = reflect_v(line_v)"",""W7 = add(diag, diag)"",""W8 = reflect_h(diag)"",""W9 = subtract(W3, W4)"",""W10 = subtract(W9, W5)"",""W11 = subtract(W10, W6)"",""W12 = add(W11, diag)"",""W13 = add(W12, W8)""]","W1 = invert(square) ; W2 = add(square, square) ; W3 = add(W1, square) ; W4 = add(line_v, line_h) ; W5 = reflect_h(line_h) ; W6 = reflect_v(line_v) ; W7 = add(diag, diag) ; W8 = reflect_h(diag) ; W9 = subtract(W3, W4) ; W10 = subtract(W9, W5) ; W11 = subtract(W10, W6) ; W12 = add(W11, diag) ; W13 = add(W12, W8)",invert|add|add|add|reflect_h|reflect_v|add|reflect_h|subtract|subtract|subtract|add|add,13,97.923
P_1769034954030_bxiykamr2,28,12,12,0,add -> add -> reflect_h -> reflect_v -> add -> add -> add,"[""add"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""add"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(square, square)"",""W2 = add(line_h, line_v)"",""W3 = reflect_h(line_h)"",""W4 = reflect_v(line_v)"",""W5 = add(W2, W3)"",""W6 = add(W5, W4)"",""W7 = add(square, W6)""]","W1 = add(square, square) ; W2 = add(line_h, line_v) ; W3 = reflect_h(line_h) ; W4 = reflect_v(line_v) ; W5 = add(W2, W3) ; W6 = add(W5, W4) ; W7 = add(square, W6)",add|add|reflect_h|reflect_v|add|add|add,7,109.736
P_1769034954030_bxiykamr2,28,13,13,1,add -> reflect_h -> add -> add -> reflect_h -> subtract -> subtract,"[""add"",""reflect_h"",""add"",""add"",""reflect_h"",""subtract"",""subtract""]","[""add"",""reflect_h"",""add"",""add"",""reflect_h"",""subtract"",""subtract""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = add(diag, W2)"",""W4 = add(line_h, line_h)"",""W5 = reflect_h(line_h)"",""W6 = subtract(W3, line_h)"",""W7 = subtract(W6, W5)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = add(diag, W2) ; W4 = add(line_h, line_h) ; W5 = reflect_h(line_h) ; W6 = subtract(W3, line_h) ; W7 = subtract(W6, W5)",add|reflect_h|add|add|reflect_h|subtract|subtract,7,40.643
P_1769034954030_bxiykamr2,28,14,14,0,add -> reflect_h -> add -> reflect_h -> reflect_v -> add -> add -> add -> add,"[""add"",""reflect_h"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add""]","[""add"",""reflect_h"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = add(line_v, line_h)"",""W4 = reflect_h(line_h)"",""W5 = reflect_v(line_v)"",""W6 = add(W3, W4)"",""W7 = add(W6, W5)"",""W8 = add(W7, diag)"",""W9 = add(W8, W2)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = add(line_v, line_h) ; W4 = reflect_h(line_h) ; W5 = reflect_v(line_v) ; W6 = add(W3, W4) ; W7 = add(W6, W5) ; W8 = add(W7, diag) ; W9 = add(W8, W2)",add|reflect_h|add|reflect_h|reflect_v|add|add|add|add,9,93.94
P_1769032758680_6xrth29oz,29,1,1,1,add -> reflect_h -> reflect_v -> add -> add,"[""add"",""reflect_h"",""reflect_v"",""add"",""add""]","[""add"",""reflect_h"",""reflect_v"",""add"",""add""]","[""W1 = add(line_v, line_h)"",""W2 = reflect_h(line_h)"",""W3 = reflect_v(line_v)"",""W4 = add(W1, W2)"",""W5 = add(W3, W4)""]","W1 = add(line_v, line_h) ; W2 = reflect_h(line_h) ; W3 = reflect_v(line_v) ; W4 = add(W1, W2) ; W5 = add(W3, W4)",add|reflect_h|reflect_v|add|add,5,81.529
P_1769032758680_6xrth29oz,29,2,2,1,add -> reflect_h -> reflect_v -> add -> add -> add,"[""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(line_v, line_h)"",""W2 = reflect_h(line_h)"",""W3 = reflect_v(line_v)"",""W4 = add(square, W3)"",""W5 = add(W1, W4)"",""W6 = add(W2, W5)""]","W1 = add(line_v, line_h) ; W2 = reflect_h(line_h) ; W3 = reflect_v(line_v) ; W4 = add(square, W3) ; W5 = add(W1, W4) ; W6 = add(W2, W5)",add|reflect_h|reflect_v|add|add|add,6,152.2
P_1769032758680_6xrth29oz,29,3,3,0,invert -> invert -> invert -> reflect_h -> overlap -> overlap -> reflect_h -> reflect_v,"[""invert"",""invert"",""invert"",""reflect_h"",""overlap"",""overlap"",""reflect_h"",""reflect_v""]","[""invert"",""invert"",""invert"",""reflect_h"",""overlap"",""overlap"",""reflect_h"",""reflect_v""]","[""W1 = invert(square)"",""W2 = invert(line_h)"",""W3 = invert(line_v)"",""W4 = reflect_h(W1)"",""W5 = overlap(W3, W4)"",""W6 = overlap(W2, W5)"",""W7 = reflect_h(line_h)"",""W8 = reflect_v(line_v)""]","W1 = invert(square) ; W2 = invert(line_h) ; W3 = invert(line_v) ; W4 = reflect_h(W1) ; W5 = overlap(W3, W4) ; W6 = overlap(W2, W5) ; W7 = reflect_h(line_h) ; W8 = reflect_v(line_v)",invert|invert|invert|reflect_h|overlap|overlap|reflect_h|reflect_v,8,215.691
P_1769032758680_6xrth29oz,29,4,4,1,add -> overlap -> reflect_h -> subtract -> subtract,"[""add"",""overlap"",""reflect_h"",""subtract"",""subtract""]","[""add"",""overlap"",""reflect_h"",""subtract"",""subtract""]","[""W1 = add(square, square)"",""W2 = overlap(diag, diag)"",""W3 = reflect_h(diag)"",""W4 = subtract(square, diag)"",""W5 = subtract(W4, W3)""]","W1 = add(square, square) ; W2 = overlap(diag, diag) ; W3 = reflect_h(diag) ; W4 = subtract(square, diag) ; W5 = subtract(W4, W3)",add|overlap|reflect_h|subtract|subtract,5,174.603
P_1769032758680_6xrth29oz,29,5,5,1,add -> reflect_h -> add,"[""add"",""reflect_h"",""add""]","[""add"",""reflect_h"",""add""]","[""W1 = add(square, diag)"",""W2 = reflect_h(diag)"",""W3 = add(W1, W2)""]","W1 = add(square, diag) ; W2 = reflect_h(diag) ; W3 = add(W1, W2)",add|reflect_h|add,3,44.017
P_1769032758680_6xrth29oz,29,6,6,1,invert -> overlap -> reflect_v -> subtract -> subtract,"[""invert"",""overlap"",""reflect_v"",""subtract"",""subtract""]","[""invert"",""overlap"",""reflect_v"",""subtract"",""subtract""]","[""W1 = invert(square)"",""W2 = overlap(diag, diag)"",""W3 = reflect_v(diag)"",""W4 = subtract(W1, diag)"",""W5 = subtract(W4, W3)""]","W1 = invert(square) ; W2 = overlap(diag, diag) ; W3 = reflect_v(diag) ; W4 = subtract(W1, diag) ; W5 = subtract(W4, W3)",invert|overlap|reflect_v|subtract|subtract,5,54.668
P_1769032758680_6xrth29oz,29,7,7,1,add -> reflect_v -> reflect_h -> add -> add -> add -> reflect_v -> add -> add,"[""add"",""reflect_v"",""reflect_h"",""add"",""add"",""add"",""reflect_v"",""add"",""add""]","[""add"",""reflect_v"",""reflect_h"",""add"",""add"",""add"",""reflect_v"",""add"",""add""]","[""W1 = add(line_v, line_h)"",""W2 = reflect_v(line_v)"",""W3 = reflect_h(line_h)"",""W4 = add(W1, W2)"",""W5 = add(W4, W3)"",""W6 = add(diag, diag)"",""W7 = reflect_v(diag)"",""W8 = add(W5, diag)"",""W9 = add(W8, W7)""]","W1 = add(line_v, line_h) ; W2 = reflect_v(line_v) ; W3 = reflect_h(line_h) ; W4 = add(W1, W2) ; W5 = add(W4, W3) ; W6 = add(diag, diag) ; W7 = reflect_v(diag) ; W8 = add(W5, diag) ; W9 = add(W8, W7)",add|reflect_v|reflect_h|add|add|add|reflect_v|add|add,9,47.504
P_1769032758680_6xrth29oz,29,8,8,0,add -> reflect_h -> overlap -> invert -> add -> invert,"[""add"",""reflect_h"",""overlap"",""invert"",""add"",""invert""]","[""add"",""reflect_h"",""overlap"",""invert"",""add"",""invert""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = overlap(tri, tri)"",""W4 = invert(tri)"",""W5 = add(tri, W4)"",""W6 = invert(diag)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = overlap(tri, tri) ; W4 = invert(tri) ; W5 = add(tri, W4) ; W6 = invert(diag)",add|reflect_h|overlap|invert|add|invert,6,275.814
P_1769032758680_6xrth29oz,29,9,9,0,add -> add -> reflect_h -> add -> add,"[""add"",""add"",""reflect_h"",""add"",""add""]","[""add"",""add"",""reflect_h"",""add"",""add""]","[""W1 = add(square, square)"",""W2 = add(diag, diag)"",""W3 = reflect_h(diag)"",""W4 = add(square, diag)"",""W5 = add(W3, W4)""]","W1 = add(square, square) ; W2 = add(diag, diag) ; W3 = reflect_h(diag) ; W4 = add(square, diag) ; W5 = add(W3, W4)",add|add|reflect_h|add|add,5,60.763
P_1769032758680_6xrth29oz,29,10,10,0,invert -> add -> reflect_v -> reflect_h -> add -> add,"[""invert"",""add"",""reflect_v"",""reflect_h"",""add"",""add""]","[""invert"",""add"",""reflect_v"",""reflect_h"",""add"",""add""]","[""W1 = invert(square)"",""W2 = add(line_v, line_h)"",""W3 = reflect_v(line_v)"",""W4 = reflect_h(line_h)"",""W5 = add(W2, W3)"",""W6 = add(W4, W5)""]","W1 = invert(square) ; W2 = add(line_v, line_h) ; W3 = reflect_v(line_v) ; W4 = reflect_h(line_h) ; W5 = add(W2, W3) ; W6 = add(W4, W5)",invert|add|reflect_v|reflect_h|add|add,6,95.226
P_1769032758680_6xrth29oz,29,11,11,1,add -> invert -> add -> reflect_h -> reflect_v -> add -> add -> add -> add -> subtract -> subtract -> subtract -> add -> reflect_h -> add -> add,"[""add"",""invert"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add"",""subtract"",""subtract"",""subtract"",""add"",""reflect_h"",""add"",""add""]","[""add"",""invert"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add"",""subtract"",""subtract"",""subtract"",""add"",""reflect_h"",""add"",""add""]","[""W1 = add(square, square)"",""W2 = invert(square)"",""W3 = add(line_v, line_h)"",""W4 = reflect_h(line_h)"",""W5 = reflect_v(line_v)"",""W6 = add(square, W3)"",""W7 = add(W6, W4)"",""W8 = add(W7, W5)"",""W9 = add(W2, W8)"",""W10 = subtract(W9, W5)"",""W11 = subtract(W10, W4)"",""W12 = subtract(W11, W3)"",""W13 = add(diag, diag)"",""W14 = reflect_h(diag)"",""W15 = add(W12, diag)"",""W16 = add(W15, W14)""]","W1 = add(square, square) ; W2 = invert(square) ; W3 = add(line_v, line_h) ; W4 = reflect_h(line_h) ; W5 = reflect_v(line_v) ; W6 = add(square, W3) ; W7 = add(W6, W4) ; W8 = add(W7, W5) ; W9 = add(W2, W8) ; W10 = subtract(W9, W5) ; W11 = subtract(W10, W4) ; W12 = subtract(W11, W3) ; W13 = add(diag, diag) ; W14 = reflect_h(diag) ; W15 = add(W12, diag) ; W16 = add(W15, W14)",add|invert|add|reflect_h|reflect_v|add|add|add|add|subtract|subtract|subtract|add|reflect_h|add|add,16,190.014
P_1769032758680_6xrth29oz,29,12,12,0,add -> invert -> add -> add -> reflect_h -> reflect_v -> add -> add -> add,"[""add"",""invert"",""add"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""add"",""invert"",""add"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(square, square)"",""W2 = invert(square)"",""W3 = add(W2, square)"",""W4 = add(line_v, line_h)"",""W5 = reflect_h(line_h)"",""W6 = reflect_v(line_v)"",""W7 = add(square, W4)"",""W8 = add(W7, W5)"",""W9 = add(W8, W6)""]","W1 = add(square, square) ; W2 = invert(square) ; W3 = add(W2, square) ; W4 = add(line_v, line_h) ; W5 = reflect_h(line_h) ; W6 = reflect_v(line_v) ; W7 = add(square, W4) ; W8 = add(W7, W5) ; W9 = add(W8, W6)",add|invert|add|add|reflect_h|reflect_v|add|add|add,9,110.017
P_1769032758680_6xrth29oz,29,13,13,1,add -> reflect_h -> add -> reflect_v -> add -> subtract -> subtract,"[""add"",""reflect_h"",""add"",""reflect_v"",""add"",""subtract"",""subtract""]","[""add"",""reflect_h"",""add"",""reflect_v"",""add"",""subtract"",""subtract""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = add(line_v, line_v)"",""W4 = reflect_v(line_v)"",""W5 = add(diag, W2)"",""W6 = subtract(W5, W4)"",""W7 = subtract(W6, line_v)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = add(line_v, line_v) ; W4 = reflect_v(line_v) ; W5 = add(diag, W2) ; W6 = subtract(W5, W4) ; W7 = subtract(W6, line_v)",add|reflect_h|add|reflect_v|add|subtract|subtract,7,50.073
P_1769032758680_6xrth29oz,29,14,14,0,add -> reflect_h -> add -> reflect_h -> reflect_v -> add -> add -> add -> add,"[""add"",""reflect_h"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add""]","[""add"",""reflect_h"",""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add"",""add""]","[""W1 = add(diag, diag)"",""W2 = reflect_h(diag)"",""W3 = add(line_v, line_h)"",""W4 = reflect_h(line_h)"",""W5 = reflect_v(line_v)"",""W6 = add(diag, W2)"",""W7 = add(W6, W4)"",""W8 = add(W7, W5)"",""W9 = add(W8, W3)""]","W1 = add(diag, diag) ; W2 = reflect_h(diag) ; W3 = add(line_v, line_h) ; W4 = reflect_h(line_h) ; W5 = reflect_v(line_v) ; W6 = add(diag, W2) ; W7 = add(W6, W4) ; W8 = add(W7, W5) ; W9 = add(W8, W3)",add|reflect_h|add|reflect_h|reflect_v|add|add|add|add,9,76.527
P_1769079281739_wol3qy44n,30,1,1,1,reflect_v -> reflect_d -> reflect_v -> reflect_h -> add -> reflect_v -> reflect_h -> add -> add -> add -> add -> add,"[""reflect_v"",""reflect_d"",""reflect_v"",""reflect_h"",""add"",""reflect_v"",""reflect_h"",""add"",""add"",""add"",""add"",""add""]","[""reflect_v"",""reflect_d"",""reflect_v"",""reflect_h"",""add"",""reflect_v"",""reflect_h"",""add"",""add"",""add"",""add"",""add""]","[""W1 = reflect_v(line_v)"",""W2 = reflect_d(line_h)"",""W3 = reflect_v(line_v)"",""W4 = reflect_h(line_v)"",""W5 = add(line_v, line_v)"",""W6 = reflect_v(line_h)"",""W7 = reflect_h(line_h)"",""W8 = add(line_h, line_v)"",""W9 = add(W7, W8)"",""W10 = add(W7, W8)"",""W11 = add(W3, W7)"",""W12 = add(W8, W11)""]","W1 = reflect_v(line_v) ; W2 = reflect_d(line_h) ; W3 = reflect_v(line_v) ; W4 = reflect_h(line_v) ; W5 = add(line_v, line_v) ; W6 = reflect_v(line_h) ; W7 = reflect_h(line_h) ; W8 = add(line_h, line_v) ; W9 = add(W7, W8) ; W10 = add(W7, W8) ; W11 = add(W3, W7) ; W12 = add(W8, W11)",reflect_v|reflect_d|reflect_v|reflect_h|add|reflect_v|reflect_h|add|add|add|add|add,12,657.978
P_1769079281739_wol3qy44n,30,2,2,1,add -> add -> add -> add,"[""add"",""add"",""add"",""add""]","[""add"",""add"",""add"",""add""]","[""W1 = add(square, line_h)"",""W2 = add(H441, W1)"",""W3 = add(H442, W1)"",""W4 = add(line_v, W3)""]","W1 = add(square, line_h) ; W2 = add(H441, W1) ; W3 = add(H442, W1) ; W4 = add(line_v, W3)",add|add|add|add,4,104.693
P_1769079281739_wol3qy44n,30,3,3,1,invert -> invert -> invert -> invert -> add -> invert,"[""invert"",""invert"",""invert"",""invert"",""add"",""invert""]","[""invert"",""invert"",""invert"",""invert"",""add"",""invert""]","[""W1 = invert(H444)"",""W2 = invert(square)"",""W3 = invert(W1)"",""W4 = invert(line_v)"",""W5 = add(W3, line_v)"",""W6 = invert(W5)""]","W1 = invert(H444) ; W2 = invert(square) ; W3 = invert(W1) ; W4 = invert(line_v) ; W5 = add(W3, line_v) ; W6 = invert(W5)",invert|invert|invert|invert|add|invert,6,175.589
P_1769079281739_wol3qy44n,30,4,4,1,invert -> reflect_h -> add -> add -> add -> subtract -> subtract,"[""invert"",""reflect_h"",""add"",""add"",""add"",""subtract"",""subtract""]","[""invert"",""reflect_h"",""add"",""add"",""add"",""subtract"",""subtract""]","[""W1 = invert(H446)"",""W2 = reflect_h(diag)"",""W3 = add(blank, blank)"",""W4 = add(square, W2)"",""W5 = add(diag, W4)"",""W6 = subtract(W5, W2)"",""W7 = subtract(W6, diag)""]","W1 = invert(H446) ; W2 = reflect_h(diag) ; W3 = add(blank, blank) ; W4 = add(square, W2) ; W5 = add(diag, W4) ; W6 = subtract(W5, W2) ; W7 = subtract(W6, diag)",invert|reflect_h|add|add|add|subtract|subtract,7,335.435
P_1769079281739_wol3qy44n,30,5,5,1,add,"[""add""]","[""add""]","[""W1 = add(H452, H452)""]","W1 = add(H452, H452)",add,1,26.871
P_1769079281739_wol3qy44n,30,6,6,1,add -> invert,"[""add"",""invert""]","[""add"",""invert""]","[""W1 = add(H452, H452)"",""W2 = invert(W1)""]","W1 = add(H452, H452) ; W2 = invert(W1)",add|invert,2,21.659
P_1769079281739_wol3qy44n,30,7,7,1,add -> subtract -> add -> add -> subtract -> add -> add -> add -> add,"[""add"",""subtract"",""add"",""add"",""subtract"",""add"",""add"",""add"",""add""]","[""add"",""subtract"",""add"",""add"",""subtract"",""add"",""add"",""add"",""add""]","[""W1 = add(H452, H444)"",""W2 = subtract(W1, square)"",""W3 = add(blank, blank)"",""W4 = add(H452, H452)"",""W5 = subtract(W4, square)"",""W6 = add(W5, diag)"",""W7 = add(W6, H449)"",""W8 = add(W7, H442)"",""W9 = add(W8, H439)""]","W1 = add(H452, H444) ; W2 = subtract(W1, square) ; W3 = add(blank, blank) ; W4 = add(H452, H452) ; W5 = subtract(W4, square) ; W6 = add(W5, diag) ; W7 = add(W6, H449) ; W8 = add(W7, H442) ; W9 = add(W8, H439)",add|subtract|add|add|subtract|add|add|add|add,9,230.242
P_1769079281739_wol3qy44n,30,8,8,0,add -> subtract -> add -> subtract -> add -> reflect_d -> add -> add -> invert -> add -> invert -> invert -> add -> add -> subtract -> subtract,"[""add"",""subtract"",""add"",""subtract"",""add"",""reflect_d"",""add"",""add"",""invert"",""add"",""invert"",""invert"",""add"",""add"",""subtract"",""subtract""]","[""add"",""subtract"",""add"",""subtract"",""add"",""reflect_d"",""add"",""add"",""invert"",""add"",""invert"",""invert"",""add"",""add"",""subtract"",""subtract""]","[""W1 = add(H452, H452)"",""W2 = subtract(W1, square)"",""W3 = add(blank, H448)"",""W4 = subtract(W3, square)"",""W5 = add(blank, tri)"",""W6 = reflect_d(tri)"",""W7 = add(W6, tri)"",""W8 = add(blank, blank)"",""W9 = invert(W4)"",""W10 = add(W9, tri)"",""W11 = invert(W10)"",""W12 = invert(H457)"",""W13 = add(W4, W12)"",""W14 = add(tri, H457)"",""W15 = subtract(W7, H439)"",""W16 = subtract(W15, H442)""]","W1 = add(H452, H452) ; W2 = subtract(W1, square) ; W3 = add(blank, H448) ; W4 = subtract(W3, square) ; W5 = add(blank, tri) ; W6 = reflect_d(tri) ; W7 = add(W6, tri) ; W8 = add(blank, blank) ; W9 = invert(W4) ; W10 = add(W9, tri) ; W11 = invert(W10) ; W12 = invert(H457) ; W13 = add(W4, W12) ; W14 = add(tri, H457) ; W15 = subtract(W7, H439) ; W16 = subtract(W15, H442)",add|subtract|add|subtract|add|reflect_d|add|add|invert|add|invert|invert|add|add|subtract|subtract,16,1839.755
P_1769079281739_wol3qy44n,30,9,9,0,subtract -> invert -> add,"[""subtract"",""invert"",""add""]","[""subtract"",""invert"",""add""]","[""W1 = subtract(H462, H459)"",""W2 = invert(W1)"",""W3 = add(square, W2)""]","W1 = subtract(H462, H459) ; W2 = invert(W1) ; W3 = add(square, W2)",subtract|invert|add,3,129.868
P_1769079281739_wol3qy44n,30,10,10,0,add -> subtract -> subtract -> invert,"[""add"",""subtract"",""subtract"",""invert""]","[""add"",""subtract"",""subtract"",""invert""]","[""W1 = add(H446, H446)"",""W2 = subtract(H445, H444)"",""W3 = subtract(W2, H439)"",""W4 = invert(W3)""]","W1 = add(H446, H446) ; W2 = subtract(H445, H444) ; W3 = subtract(W2, H439) ; W4 = invert(W3)",add|subtract|subtract|invert,4,110.598
P_1769079281739_wol3qy44n,30,11,11,0,invert -> add,"[""invert"",""add""]","[""invert"",""add""]","[""W1 = invert(H448)"",""W2 = add(W1, square)""]","W1 = invert(H448) ; W2 = add(W1, square)",invert|add,2,108.723
P_1769079281739_wol3qy44n,30,12,12,0,invert -> invert -> add -> add,"[""invert"",""invert"",""add"",""add""]","[""invert"",""invert"",""add"",""add""]","[""W1 = invert(H466)"",""W2 = invert(H452)"",""W3 = add(W1, W2)"",""W4 = add(W1, W3)""]","W1 = invert(H466) ; W2 = invert(H452) ; W3 = add(W1, W2) ; W4 = add(W1, W3)",invert|invert|add|add,4,181.299
P_1769079281739_wol3qy44n,30,13,13,1,add -> subtract -> subtract,"[""add"",""subtract"",""subtract""]","[""add"",""subtract"",""subtract""]","[""W1 = add(H457, H457)"",""W2 = subtract(W1, line_h)"",""W3 = subtract(W2, H440)""]","W1 = add(H457, H457) ; W2 = subtract(W1, line_h) ; W3 = subtract(W2, H440)",add|subtract|subtract,3,42.706
P_1769079281739_wol3qy44n,30,14,14,0,add,"[""add""]","[""add""]","[""W1 = add(H448, H457)""]","W1 = add(H448, H457)",add,1,35.033
