participant_uid,participant_index,trial_number,pattern_id,test_name,success,submitted,started_at,time_spent_ms,time_spent_sec,steps_count_field,steps_len,operations_len,sequence_ops_raw_json,sequence_ops_canonical_json,sequence_ops_canonical_str,sequence_ops_signature,sequence_steps_canonical_json,sequence_steps_symbolic_json,sequence_steps_symbolic_str,helper_add_count,helper_use_count,preview_count,undo_count,primitive_click_count,binary_click_count,transform_click_count,button_click_count,target_pattern_json
P_1769113915554_1wqj9bp6r,19,14,14,Pattern-14,1,1,1769113900341,10881,10.881,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H329, H331)""]","W1 = subtract(H329, H331)",0,2,1,0,0,1,0,1,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769252147621_u8aeiyq60,20,1,1,Pattern-01,1,1,1769250551060,923720,923.72,14,14,14,"[""add(•, •)"",""reflect_horizontal(•)"",""add(•, •)"",""invert(•)"",""reflect_horizontal(•)"",""add(•, 5)"",""add(•, •)"",""reflect_vertical(•)"",""invert(1)"",""reflect_horizontal(•)"",""add(8, 5)"",""add(11, •)"",""reflect_horizontal(12)"",""add(13, •)""]","[""add"",""reflect_h"",""add"",""invert"",""reflect_h"",""add"",""add"",""reflect_v"",""invert"",""reflect_h"",""add"",""add"",""reflect_h"",""add""]",add -> reflect_h -> add -> invert -> reflect_h -> add -> add -> reflect_v -> invert -> reflect_h -> add -> add -> reflect_h -> add,add|reflect_h|add|invert|reflect_h|add|add|reflect_v|invert|reflect_h|add|add|reflect_h|add,"[""add"",""reflect_h"",""add"",""invert"",""reflect_h"",""add"",""add"",""reflect_v"",""invert"",""reflect_h"",""add"",""add"",""reflect_h"",""add""]","[""W1 = add(line_h, line_v)"",""W2 = reflect_h(line_h)"",""W3 = add(line_h, line_v)"",""W4 = invert(square)"",""W5 = reflect_h(line_v)"",""W6 = add(line_h, line_v)"",""W7 = add(tri, tri)"",""W8 = reflect_v(line_v)"",""W9 = invert(W6)"",""W10 = reflect_h(line_h)"",""W11 = add(W8, line_v)"",""W12 = add(W11, line_h)"",""W13 = reflect_h(W12)"",""W14 = add(W13, line_h)""]","W1 = add(line_h, line_v) ; W2 = reflect_h(line_h) ; W3 = add(line_h, line_v) ; W4 = invert(square) ; W5 = reflect_h(line_v) ; W6 = add(line_h, line_v) ; W7 = add(tri, tri) ; W8 = reflect_v(line_v) ; W9 = invert(W6) ; W10 = reflect_h(line_h) ; W11 = add(W8, line_v) ; W12 = add(W11, line_h) ; W13 = reflect_h(W12) ; W14 = add(W13, line_h)",2,1,53,1,96,40,29,165,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769252147621_u8aeiyq60,20,2,2,Pattern-02,1,1,1769251476787,24536,24.536,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(square, H334)""]","W1 = add(square, H334)",0,1,2,1,3,2,0,5,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769252147621_u8aeiyq60,20,3,3,Pattern-03,1,1,1769251503331,22348,22.348,2,2,2,"[""add(•, •)"",""invert(1)""]","[""add"",""invert""]",add -> invert,add|invert,"[""add"",""invert""]","[""W1 = add(square, H334)"",""W2 = invert(W1)""]","W1 = add(square, H334) ; W2 = invert(W1)",0,2,3,1,2,2,2,6,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769252147621_u8aeiyq60,20,4,4,Pattern-04,1,1,1769251527695,133184,133.184,4,4,4,"[""add(•, •)"",""subtract(1, •)"",""reflect_vertical(2)"",""overlap(2, 3)""]","[""add"",""subtract"",""reflect_v"",""overlap""]",add -> subtract -> reflect_v -> overlap,add|subtract|reflect_v|overlap,"[""add"",""subtract"",""reflect_v"",""overlap""]","[""W1 = add(square, diag)"",""W2 = subtract(W1, diag)"",""W3 = reflect_v(W2)"",""W4 = overlap(W2, W3)""]","W1 = add(square, diag) ; W2 = subtract(W1, diag) ; W3 = reflect_v(W2) ; W4 = overlap(W2, W3)",1,2,11,1,5,6,5,16,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769252147621_u8aeiyq60,20,5,5,Pattern-05,1,1,1769251662890,110689,110.689,4,4,4,"[""add(•, •)"",""add(•, •)"",""reflect_vertical(2)"",""add(1, 3)""]","[""add"",""add"",""reflect_v"",""add""]",add -> add -> reflect_v -> add,add|add|reflect_v|add,"[""add"",""add"",""reflect_v"",""add""]","[""W1 = add(square, diag)"",""W2 = add(square, diag)"",""W3 = reflect_v(W2)"",""W4 = add(W2, W3)""]","W1 = add(square, diag) ; W2 = add(square, diag) ; W3 = reflect_v(W2) ; W4 = add(W2, W3)",0,1,9,1,10,10,4,24,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769252147621_u8aeiyq60,20,6,6,Pattern-06,1,1,1769251775589,99479,99.479,5,5,5,"[""add(•, •)"",""add(•, •)"",""reflect_horizontal(2)"",""add(1, 3)"",""invert(4)""]","[""add"",""add"",""reflect_h"",""add"",""invert""]",add -> add -> reflect_h -> add -> invert,add|add|reflect_h|add|invert,"[""add"",""add"",""reflect_h"",""add"",""invert""]","[""W1 = add(square, diag)"",""W2 = add(square, diag)"",""W3 = reflect_h(W2)"",""W4 = add(W2, W3)"",""W5 = invert(W4)""]","W1 = add(square, diag) ; W2 = add(square, diag) ; W3 = reflect_h(W2) ; W4 = add(W2, W3) ; W5 = invert(W4)",1,0,5,1,4,3,3,10,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769252147621_u8aeiyq60,20,7,7,Pattern-07,1,1,1769251877084,122558,122.558,6,6,6,"[""add(•, •)"",""add(•, 1)"",""subtract(2, •)"",""add(•, •)"",""reflect_horizontal(4)"",""add(4, 5)""]","[""add"",""add"",""subtract"",""add"",""reflect_h"",""add""]",add -> add -> subtract -> add -> reflect_h -> add,add|add|subtract|add|reflect_h|add,"[""add"",""add"",""subtract"",""add"",""reflect_h"",""add""]","[""W1 = add(H336, blank)"",""W2 = add(H334, W1)"",""W3 = subtract(W2, square)"",""W4 = add(H334, diag)"",""W5 = reflect_h(W4)"",""W6 = add(W4, W5)""]","W1 = add(H336, blank) ; W2 = add(H334, W1) ; W3 = subtract(W2, square) ; W4 = add(H334, diag) ; W5 = reflect_h(W4) ; W6 = add(W4, W5)",2,7,11,1,4,7,4,15,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769252147621_u8aeiyq60,20,8,8,Pattern-08,1,1,1769252001659,143194,143.194,6,6,6,"[""add(•, •)"",""reflect_vertical(1)"",""add(1, 2)"",""overlap(3, •)"",""reflect_horizontal(4)"",""add(4, 5)""]","[""add"",""reflect_v"",""add"",""overlap"",""reflect_h"",""add""]",add -> reflect_v -> add -> overlap -> reflect_h -> add,add|reflect_v|add|overlap|reflect_h|add,"[""add"",""reflect_v"",""add"",""overlap"",""reflect_h"",""add""]","[""W1 = add(diag, blank)"",""W2 = reflect_v(diag)"",""W3 = add(diag, W2)"",""W4 = overlap(W3, line_h)"",""W5 = reflect_h(W4)"",""W6 = add(W4, W5)""]","W1 = add(diag, blank) ; W2 = reflect_v(diag) ; W3 = add(diag, W2) ; W4 = overlap(W3, line_h) ; W5 = reflect_h(W4) ; W6 = add(W4, W5)",1,5,14,1,9,12,5,26,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769252147621_u8aeiyq60,20,9,9,Pattern-09,1,1,1769252146870,14612,14.612,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(square, H339)""]","W1 = add(square, H339)",0,1,1,1,1,1,0,2,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769252147621_u8aeiyq60,20,10,10,Pattern-10,1,1,1769252163490,12998,12.998,2,2,2,"[""add(•, •)"",""invert(1)""]","[""add"",""invert""]",add -> invert,add|invert,"[""add"",""invert""]","[""W1 = add(square, H339)"",""W2 = invert(W1)""]","W1 = add(square, H339) ; W2 = invert(W1)",1,1,2,1,1,1,1,3,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769252147621_u8aeiyq60,20,11,11,Pattern-11,1,1,1769252178497,622808,622.808,12,12,12,"[""add(•, •)"",""overlap(1, •)"",""invert(•)"",""add(3, •)"",""invert(4)"",""add(•, •)"",""subtract(6, •)"",""reflect_horizontal(7)"",""invert(1)"",""add(2, 9)"",""subtract(10, •)"",""add(11, •)""]","[""add"",""overlap"",""invert"",""add"",""invert"",""add"",""subtract"",""reflect_h"",""invert"",""add"",""subtract"",""add""]",add -> overlap -> invert -> add -> invert -> add -> subtract -> reflect_h -> invert -> add -> subtract -> add,add|overlap|invert|add|invert|add|subtract|reflect_h|invert|add|subtract|add,"[""add"",""overlap"",""invert"",""add"",""invert"",""add"",""subtract"",""reflect_h"",""invert"",""add"",""subtract"",""add""]","[""W1 = add(H334, H340)"",""W2 = overlap(W1, H340)"",""W3 = invert(W2)"",""W4 = add(W3, H334)"",""W5 = invert(W4)"",""W6 = add(H336, line_h)"",""W7 = subtract(W6, line_h)"",""W8 = reflect_h(W7)"",""W9 = invert(W1)"",""W10 = add(W2, W9)"",""W11 = subtract(W10, H334)"",""W12 = add(W11, H339)""]","W1 = add(H334, H340) ; W2 = overlap(W1, H340) ; W3 = invert(W2) ; W4 = add(W3, H334) ; W5 = invert(W4) ; W6 = add(H336, line_h) ; W7 = subtract(W6, line_h) ; W8 = reflect_h(W7) ; W9 = invert(W1) ; W10 = add(W2, W9) ; W11 = subtract(W10, H334) ; W12 = add(W11, H339)",4,23,37,1,9,30,10,49,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769252147621_u8aeiyq60,20,12,12,Pattern-12,1,1,1769252803317,15441,15.441,2,2,2,"[""invert(•)"",""add(1, •)""]","[""invert"",""add""]",invert -> add,invert|add,"[""invert"",""add""]","[""W1 = invert(H343)"",""W2 = add(W1, square)""]","W1 = invert(H343) ; W2 = add(W1, square)",0,2,2,1,1,2,1,4,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769252147621_u8aeiyq60,20,13,13,Pattern-13,1,1,1769252820775,15173,15.173,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H338, H334)""]","W1 = subtract(H338, H334)",0,4,1,1,0,1,0,1,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769252147621_u8aeiyq60,20,14,14,Pattern-14,1,1,1769252837968,8829,8.829,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H338, H339)""]","W1 = subtract(H338, H339)",0,2,1,0,0,2,0,2,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769261232574_hyj3c7t22,21,1,1,Pattern-01,1,1,1769260525829,63873,63.873,5,5,5,"[""add(•, •)"",""reflect_horizontal(•)"",""add(2, •)"",""reflect_vertical(•)"",""add(4, •)""]","[""add"",""reflect_h"",""add"",""reflect_v"",""add""]",add -> reflect_h -> add -> reflect_v -> add,add|reflect_h|add|reflect_v|add,"[""add"",""reflect_h"",""add"",""reflect_v"",""add""]","[""W1 = add(line_v, line_h)"",""W2 = reflect_h(W1)"",""W3 = add(W2, line_h)"",""W4 = reflect_v(W3)"",""W5 = add(W4, line_v)""]","W1 = add(line_v, line_h) ; W2 = reflect_h(W1) ; W3 = add(W2, line_h) ; W4 = reflect_v(W3) ; W5 = add(W4, line_v)",4,7,6,1,5,5,3,13,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769261232574_hyj3c7t22,21,2,2,Pattern-02,1,1,1769260591709,37932,37.932,2,2,2,"[""add(•, •)"",""add(1, •)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(H347, line_v)"",""W2 = add(W1, square)""]","W1 = add(H347, line_v) ; W2 = add(W1, square)",2,4,3,1,3,3,0,6,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769261232574_hyj3c7t22,21,3,3,Pattern-03,1,1,1769260631656,10510,10.51,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H349)""]",W1 = invert(H349),0,1,1,1,0,0,1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769261232574_hyj3c7t22,21,4,4,Pattern-04,1,1,1769260644170,85397,85.397,3,3,3,"[""subtract(•, •)"",""reflect_horizontal(•)"",""overlap(1, 2)""]","[""subtract"",""reflect_h"",""overlap""]",subtract -> reflect_h -> overlap,subtract|reflect_h|overlap,"[""subtract"",""reflect_h"",""overlap""]","[""W1 = subtract(square, diag)"",""W2 = reflect_h(W1)"",""W3 = overlap(W1, W2)""]","W1 = subtract(square, diag) ; W2 = reflect_h(W1) ; W3 = overlap(W1, W2)",3,11,5,1,4,5,2,11,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769261232574_hyj3c7t22,21,5,5,Pattern-05,1,1,1769260731571,53152,53.152,3,3,3,"[""reflect_horizontal(•)"",""add(1, •)"",""add(•, 2)""]","[""reflect_h"",""add"",""add""]",reflect_h -> add -> add,reflect_h|add|add,"[""reflect_h"",""add"",""add""]","[""W1 = reflect_h(diag)"",""W2 = add(W1, diag)"",""W3 = add(square, W2)""]","W1 = reflect_h(diag) ; W2 = add(W1, diag) ; W3 = add(square, W2)",3,3,4,1,6,3,2,11,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769261232574_hyj3c7t22,21,6,6,Pattern-06,1,1,1769260786732,8068,8.068,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H355)""]",W1 = invert(H355),0,1,1,1,0,0,1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769261232574_hyj3c7t22,21,7,7,Pattern-07,1,1,1769260796812,14151,14.151,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(H354, H348)""]","W1 = add(H354, H348)",1,2,1,1,0,1,0,1,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769261232574_hyj3c7t22,21,8,8,Pattern-08,1,1,1769260812983,211248,211.248,5,5,5,"[""subtract(•, •)"",""invert(•)"",""add(1, 2)"",""invert(•)"",""subtract(4, •)""]","[""subtract"",""invert"",""add"",""invert"",""subtract""]",subtract -> invert -> add -> invert -> subtract,subtract|invert|add|invert|subtract,"[""subtract"",""invert"",""add"",""invert"",""subtract""]","[""W1 = subtract(H356, H354)"",""W2 = invert(H349)"",""W3 = add(W1, W2)"",""W4 = invert(W3)"",""W5 = subtract(W4, square)""]","W1 = subtract(H356, H354) ; W2 = invert(H349) ; W3 = add(W1, W2) ; W4 = invert(W3) ; W5 = subtract(W4, square)",5,40,14,1,8,12,2,22,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769261232574_hyj3c7t22,21,9,9,Pattern-09,1,1,1769261026240,5867,5.867,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(H361, square)""]","W1 = add(H361, square)",0,1,1,1,1,1,0,2,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769261232574_hyj3c7t22,21,10,10,Pattern-10,1,1,1769261034118,27731,27.731,2,2,2,"[""add(•, •)"",""invert(•)""]","[""add"",""invert""]",add -> invert,add|invert,"[""add"",""invert""]","[""W1 = add(H360, square)"",""W2 = invert(W1)""]","W1 = add(H360, square) ; W2 = invert(W1)",1,3,2,1,1,1,1,3,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769261232574_hyj3c7t22,21,11,11,Pattern-11,1,1,1769261063868,7489,7.489,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H357)""]",W1 = invert(H357),0,1,1,1,0,0,1,1,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769261232574_hyj3c7t22,21,12,12,Pattern-12,1,1,1769261073364,56622,56.622,4,4,4,"[""invert(•)"",""invert(•)"",""add(•, •)"",""invert(•)""]","[""invert"",""invert"",""add"",""invert""]",invert -> invert -> add -> invert,invert|invert|add|invert,"[""invert"",""invert"",""add"",""invert""]","[""W1 = invert(H358)"",""W2 = invert(H361)"",""W3 = add(H358, H361)"",""W4 = invert(W3)""]","W1 = invert(H358) ; W2 = invert(H361) ; W3 = add(H358, H361) ; W4 = invert(W3)",3,12,6,1,0,3,3,6,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769261232574_hyj3c7t22,21,13,13,Pattern-13,1,1,1769261132002,49953,49.953,3,3,3,"[""invert(•)"",""add(•, 1)"",""invert(•)""]","[""invert"",""add"",""invert""]",invert -> add -> invert,invert|add|invert,"[""invert"",""add"",""invert""]","[""W1 = invert(H354)"",""W2 = add(H361, W1)"",""W3 = invert(W2)""]","W1 = invert(H354) ; W2 = add(H361, W1) ; W3 = invert(W2)",2,10,5,1,0,3,2,5,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
